date,HON
2016-02-08,43.68000000000001
2016-02-09,42.00000000000001
2016-02-10,56.00000000000001
2016-02-11,43.120000000000005
2016-02-12,44.800000000000004
2016-02-13,33.040000000000006
2016-02-14,40.32000000000001
2016-02-15,39.760000000000005
2016-02-16,48.160000000000004
2016-02-17,40.32000000000001
2016-02-18,44.800000000000004
2016-02-19,39.2
2016-02-20,36.96
2016-02-21,34.160000000000004
2016-02-22,45.36000000000001
2016-02-23,49.28
2016-02-24,49.84
2016-02-25,53.2
2016-02-26,50.400000000000006
2016-02-27,34.720000000000006
2016-02-28,36.96
2016-02-29,45.92
2016-03-01,51.919999999999995
2016-03-02,50.15
2016-03-03,44.839999999999996
2016-03-04,46.019999999999996
2016-03-05,35.4
